"","ID","Year","Month","Date","Site","WetlandID","TotalNoObs","MaxDetections","Species","Detected"
"2735",2735,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Hyla chrysoscelis",0
"2736",2736,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Hyla chrysoscelis",0
"2737",2737,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Hyla cinerea",0
"2738",2738,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Hyla cinerea",0
"2739",2739,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Hyla femoralis",0
"2740",2740,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Hyla femoralis",0
"2741",2741,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Hyla gratiosa",0
"2742",2742,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Hyla gratiosa",0
"2743",2743,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Hyla squirella",0
"2744",2744,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Hyla squirella",0
"2745",2745,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Notophthalmus perstriatus",0
"2746",2746,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Notophthalmus perstriatus",0
"2747",2747,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Notophthalmus viridescens",0
"2748",2748,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Notophthalmus viridescens",0
"2749",2749,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudacris crucifer",0
"2750",2750,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudacris crucifer",0
"2751",2751,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudacris feriarum",0
"2752",2752,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudacris feriarum",0
"2753",2753,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudacris nigrita",0
"2754",2754,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudacris nigrita",0
"2755",2755,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudacris ocularis",1
"2756",2756,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudacris ocularis",0
"2757",2757,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudacris ornata",0
"2758",2758,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudacris ornata",0
"2759",2759,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudobranchus striatus",0
"2760",2760,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Pseudobranchus striatus",0
"2761",2761,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Rana capito",0
"2762",2762,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Rana capito",0
"2763",2763,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Rana catesbeiana",1
"2764",2764,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Rana catesbeiana",0
"2765",2765,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Rana clamitans",0
"2766",2766,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Rana clamitans",0
"2767",2767,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Rana grylio",0
"2768",2768,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Rana grylio",0
"2769",2769,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Rana sphenocephala",1
"2770",2770,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Rana sphenocephala",1
"2771",2771,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Scaphiopus holbrookii",0
"2772",2772,2019,"May",2019-05-03,"Alapaha River WMA","18",2,2,"Scaphiopus holbrookii",0
"2773",2773,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Acris gryllus",1
"2774",2774,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Acris gryllus",0
"2775",2775,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Ambystoma talpoideum",0
"2776",2776,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Ambystoma talpoideum",0
"2777",2777,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Ambystoma tigrinum",0
"2778",2778,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Ambystoma tigrinum",0
"2779",2779,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Anaxyrus fowleri",0
"2780",2780,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Anaxyrus fowleri",0
"2781",2781,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Anaxyrus quercicus",0
"2782",2782,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Anaxyrus quercicus",0
"2783",2783,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Anaxyrus terrestris",0
"2784",2784,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Anaxyrus terrestris",0
"2785",2785,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Eurycea quadridigitata",0
"2786",2786,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Eurycea quadridigitata",0
"2787",2787,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Gastrophryne carolinensis",0
"2788",2788,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Gastrophryne carolinensis",0
"2789",2789,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla avivoca",0
"2790",2790,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla avivoca",0
"2791",2791,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla chrysoscelis",0
"2792",2792,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla chrysoscelis",0
"2793",2793,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla cinerea",0
"2794",2794,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla cinerea",0
"2795",2795,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla femoralis",1
"2796",2796,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla femoralis",1
"2797",2797,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla gratiosa",0
"2798",2798,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla gratiosa",0
"2799",2799,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla squirella",0
"2800",2800,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Hyla squirella",0
"2801",2801,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Notophthalmus perstriatus",0
"2802",2802,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Notophthalmus perstriatus",0
"2803",2803,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Notophthalmus viridescens",0
"2804",2804,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Notophthalmus viridescens",0
"2805",2805,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudacris crucifer",1
"2806",2806,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudacris crucifer",0
"2807",2807,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudacris feriarum",0
"2808",2808,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudacris feriarum",0
"2809",2809,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudacris nigrita",0
"2810",2810,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudacris nigrita",0
"2811",2811,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudacris ocularis",1
"2812",2812,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudacris ocularis",1
"2813",2813,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudacris ornata",0
"2814",2814,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudacris ornata",0
"2815",2815,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudobranchus striatus",0
"2816",2816,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Pseudobranchus striatus",0
"2817",2817,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Rana capito",0
"2818",2818,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Rana capito",0
"2819",2819,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Rana catesbeiana",0
"2820",2820,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Rana catesbeiana",0
"2821",2821,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Rana clamitans",1
"2822",2822,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Rana clamitans",0
"2823",2823,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Rana grylio",0
"2824",2824,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Rana grylio",0
"2825",2825,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Rana sphenocephala",1
"2826",2826,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Rana sphenocephala",1
"2827",2827,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Scaphiopus holbrookii",0
"2828",2828,2019,"May",2019-05-03,"Alapaha River WMA","23",2,2,"Scaphiopus holbrookii",0
"2829",2829,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Acris gryllus",1
"2830",2830,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Acris gryllus",1
"2831",2831,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Ambystoma talpoideum",0
"2832",2832,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Ambystoma talpoideum",0
"2833",2833,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Ambystoma tigrinum",0
"2834",2834,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Ambystoma tigrinum",0
"2835",2835,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Anaxyrus fowleri",0
"2836",2836,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Anaxyrus fowleri",0
"2837",2837,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Anaxyrus quercicus",0
"2838",2838,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Anaxyrus quercicus",0
"2839",2839,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Anaxyrus terrestris",0
"2840",2840,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Anaxyrus terrestris",0
"2841",2841,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Eurycea quadridigitata",0
"2842",2842,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Eurycea quadridigitata",0
"2843",2843,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Gastrophryne carolinensis",0
"2844",2844,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Gastrophryne carolinensis",0
"2845",2845,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla avivoca",0
"2846",2846,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla avivoca",0
"2847",2847,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla chrysoscelis",0
"2848",2848,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla chrysoscelis",0
"2849",2849,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla cinerea",1
"2850",2850,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla cinerea",0
"2851",2851,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla femoralis",1
"2852",2852,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla femoralis",0
"2853",2853,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla gratiosa",1
"2854",2854,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla gratiosa",1
"2855",2855,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla squirella",1
"2856",2856,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Hyla squirella",1
"2857",2857,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Notophthalmus perstriatus",0
"2858",2858,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Notophthalmus perstriatus",0
"2859",2859,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Notophthalmus viridescens",0
"2860",2860,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Notophthalmus viridescens",0
"2861",2861,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudacris crucifer",1
"2862",2862,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudacris crucifer",0
"2863",2863,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudacris feriarum",0
"2864",2864,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudacris feriarum",0
"2865",2865,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudacris nigrita",0
"2866",2866,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudacris nigrita",0
"2867",2867,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudacris ocularis",0
"2868",2868,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudacris ocularis",0
"2869",2869,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudacris ornata",0
"2870",2870,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudacris ornata",0
"2871",2871,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudobranchus striatus",0
"2872",2872,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Pseudobranchus striatus",0
"2873",2873,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Rana capito",0
"2874",2874,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Rana capito",0
"2875",2875,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Rana catesbeiana",0
"2876",2876,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Rana catesbeiana",0
"2877",2877,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Rana clamitans",1
"2878",2878,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Rana clamitans",1
"2879",2879,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Rana grylio",0
"2880",2880,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Rana grylio",0
"2881",2881,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Rana sphenocephala",1
"2882",2882,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Rana sphenocephala",1
"2883",2883,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Scaphiopus holbrookii",0
"2884",2884,2019,"May",2019-05-03,"Alapaha River WMA","3",2,2,"Scaphiopus holbrookii",0
"2885",2885,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Acris gryllus",0
"2886",2886,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Ambystoma talpoideum",0
"2887",2887,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Ambystoma tigrinum",0
"2888",2888,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Anaxyrus fowleri",0
"2889",2889,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Anaxyrus quercicus",0
"2890",2890,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Anaxyrus terrestris",0
"2891",2891,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Eurycea quadridigitata",0
"2892",2892,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Gastrophryne carolinensis",0
"2893",2893,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Hyla avivoca",0
"2894",2894,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Hyla chrysoscelis",0
"2895",2895,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Hyla cinerea",0
"2896",2896,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Hyla femoralis",1
"2897",2897,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Hyla gratiosa",0
"2898",2898,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Hyla squirella",0
"2899",2899,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Notophthalmus perstriatus",0
"2900",2900,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Notophthalmus viridescens",0
"2901",2901,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Pseudacris crucifer",0
"2902",2902,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Pseudacris feriarum",0
"2903",2903,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Pseudacris nigrita",0
"2904",2904,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Pseudacris ocularis",0
"2905",2905,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Pseudacris ornata",0
"2906",2906,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Pseudobranchus striatus",0
"2907",2907,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Rana capito",0
"2908",2908,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Rana catesbeiana",0
"2909",2909,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Rana clamitans",0
"2910",2910,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Rana grylio",0
"2911",2911,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Rana sphenocephala",1
"2912",2912,2019,"May",2019-05-03,"Alapaha River WMA","32",1,1,"Scaphiopus holbrookii",0
"2913",2913,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Acris gryllus",0
"2914",2914,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Acris gryllus",0
"2915",2915,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Ambystoma talpoideum",0
"2916",2916,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Ambystoma talpoideum",0
"2917",2917,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Ambystoma tigrinum",0
"2918",2918,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Ambystoma tigrinum",0
"2919",2919,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Anaxyrus fowleri",0
"2920",2920,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Anaxyrus fowleri",0
"2921",2921,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Anaxyrus quercicus",0
"2922",2922,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Anaxyrus quercicus",0
"2923",2923,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Anaxyrus terrestris",0
"2924",2924,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Anaxyrus terrestris",0
"2925",2925,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Eurycea quadridigitata",0
"2926",2926,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Eurycea quadridigitata",0
"2927",2927,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Gastrophryne carolinensis",0
"2928",2928,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Gastrophryne carolinensis",0
"2929",2929,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla avivoca",0
"2930",2930,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla avivoca",0
"2931",2931,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla chrysoscelis",0
"2932",2932,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla chrysoscelis",0
"2933",2933,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla cinerea",0
"2934",2934,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla cinerea",0
"2935",2935,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla femoralis",0
"2936",2936,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla femoralis",0
"2937",2937,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla gratiosa",0
"2938",2938,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla gratiosa",0
"2939",2939,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla squirella",0
"2940",2940,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Hyla squirella",0
"2941",2941,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Notophthalmus perstriatus",0
"2942",2942,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Notophthalmus perstriatus",0
"2943",2943,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Notophthalmus viridescens",0
"2944",2944,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Notophthalmus viridescens",0
"2945",2945,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudacris crucifer",1
"2946",2946,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudacris crucifer",1
"2947",2947,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudacris feriarum",0
"2948",2948,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudacris feriarum",0
"2949",2949,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudacris nigrita",0
"2950",2950,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudacris nigrita",0
"2951",2951,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudacris ocularis",1
"2952",2952,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudacris ocularis",0
"2953",2953,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudacris ornata",0
"2954",2954,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudacris ornata",0
"2955",2955,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudobranchus striatus",0
"2956",2956,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Pseudobranchus striatus",0
"2957",2957,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Rana capito",0
"2958",2958,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Rana capito",0
"2959",2959,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Rana catesbeiana",0
"2960",2960,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Rana catesbeiana",0
"2961",2961,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Rana clamitans",0
"2962",2962,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Rana clamitans",0
"2963",2963,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Rana grylio",0
"2964",2964,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Rana grylio",0
"2965",2965,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Rana sphenocephala",1
"2966",2966,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Rana sphenocephala",1
"2967",2967,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Scaphiopus holbrookii",0
"2968",2968,2019,"May",2019-05-03,"Alapaha River WMA","41",2,2,"Scaphiopus holbrookii",0
"2969",2969,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Acris gryllus",1
"2970",2970,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Acris gryllus",1
"2971",2971,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Ambystoma talpoideum",0
"2972",2972,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Ambystoma talpoideum",0
"2973",2973,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Ambystoma tigrinum",0
"2974",2974,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Ambystoma tigrinum",0
"2975",2975,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Anaxyrus fowleri",0
"2976",2976,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Anaxyrus fowleri",0
"2977",2977,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Anaxyrus quercicus",0
"2978",2978,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Anaxyrus quercicus",0
"2979",2979,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Anaxyrus terrestris",0
"2980",2980,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Anaxyrus terrestris",0
"2981",2981,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Eurycea quadridigitata",0
"2982",2982,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Eurycea quadridigitata",0
"2983",2983,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Gastrophryne carolinensis",0
"2984",2984,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Gastrophryne carolinensis",0
"2985",2985,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla avivoca",0
"2986",2986,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla avivoca",0
"2987",2987,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla chrysoscelis",0
"2988",2988,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla chrysoscelis",0
"2989",2989,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla cinerea",0
"2990",2990,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla cinerea",0
"2991",2991,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla femoralis",1
"2992",2992,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla femoralis",1
"2993",2993,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla gratiosa",0
"2994",2994,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla gratiosa",0
"2995",2995,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla squirella",0
"2996",2996,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Hyla squirella",0
"2997",2997,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Notophthalmus perstriatus",0
"2998",2998,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Notophthalmus perstriatus",0
"2999",2999,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Notophthalmus viridescens",0
"3000",3000,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Notophthalmus viridescens",0
"3001",3001,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Pseudacris crucifer",1
"3002",3002,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Pseudacris crucifer",1
"3003",3003,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Pseudacris feriarum",0
"3004",3004,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Pseudacris feriarum",0
"3005",3005,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Pseudacris nigrita",0
"3006",3006,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Pseudacris nigrita",0
"3007",3007,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Pseudacris ocularis",1
"3008",3008,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Pseudacris ocularis",1
"3009",3009,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Pseudacris ornata",0
"3010",3010,2019,"May",2019-05-03,"Alapaha River WMA","42",2,2,"Pseudacris ornata",0
